0.4625,0.0,0.1,0.0375,0.0875,0.0375,0.0,0.05,0.0,0.075,0.025,0.125
0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
0.1345646437994723,0.002638522427440633,0.036939313984168866,0.023746701846965697,0.27440633245382584,0.010554089709762533,0.0158311345646438,0.11609498680738786,0.0,0.021108179419525065,0.018469656992084433,0.34564643799472294
0.25,0.0,0.25,0.0625,0.0,0.1875,0.0,0.125,0.0,0.0,0.125,0.0
0.1643835616438356,0.0,0.3904109589041096,0.0,0.10273972602739725,0.0,0.0547945205479452,0.2534246575342466,0.0,0.02054794520547945,0.0,0.0136986301369863
0.0,0.0,0.14285714285714285,0.14285714285714285,0.35714285714285715,0.14285714285714285,0.0,0.07142857142857142,0.0,0.07142857142857142,0.07142857142857142,0.0
0.2857142857142857,0.0,0.2857142857142857,0.0,0.14285714285714285,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0
0.22,0.0,0.06,0.0,0.18,0.02,0.16,0.14,0.0,0.1,0.0,0.12
0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0
0.20081967213114754,0.0,0.06557377049180328,0.0,0.09836065573770492,0.040983606557377046,0.12704918032786885,0.1557377049180328,0.0,0.13524590163934427,0.01639344262295082,0.1598360655737705
0.0,0.0,0.029411764705882353,0.14705882352941177,0.0,0.029411764705882353,0.0,0.23529411764705882,0.029411764705882353,0.35294117647058826,0.17647058823529413,0.0
0.23460410557184752,0.0,0.1348973607038123,0.0,0.04105571847507331,0.0,0.0,0.19941348973607037,0.0,0.36656891495601174,0.0,0.02346041055718475
0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
0.0,0.6470588235294118,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.17647058823529413,0.0,0.058823529411764705
0.0189873417721519,0.17088607594936708,0.2088607594936709,0.0,0.2848101265822785,0.0,0.0759493670886076,0.0189873417721519,0.0189873417721519,0.08860759493670886,0.0189873417721519,0.0949367088607595
0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
0.0,0.09090909090909091,0.2727272727272727,0.0,0.24242424242424243,0.0,0.09090909090909091,0.12121212121212122,0.0,0.18181818181818182,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
0.0,0.0,0.16666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.0
0.07894736842105263,0.18421052631578946,0.07894736842105263,0.0,0.05263157894736842,0.0,0.10526315789473684,0.02631578947368421,0.0,0.21052631578947367,0.0,0.2631578947368421
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.328125,0.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.453125,0.0,0.125
0.028268551236749116,0.0,0.10247349823321555,0.007067137809187279,0.06007067137809187,0.007067137809187279,0.007067137809187279,0.024734982332155476,0.0,0.12014134275618374,0.03180212014134275,0.6113074204946997
0.0,0.014285714285714285,0.44285714285714284,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.08571428571428572,0.0,0.42857142857142855
0.0859375,0.052083333333333336,0.2760416666666667,0.005208333333333333,0.14322916666666666,0.005208333333333333,0.125,0.07291666666666667,0.0,0.1015625,0.013020833333333334,0.11979166666666667
0.11538461538461539,0.0,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.5,0.0,0.0,0.0,0.0,0.07692307692307693,0.0
0.09565217391304348,0.02608695652173913,0.2108695652173913,0.0,0.04782608695652174,0.01956521739130435,0.43478260869565216,0.11739130434782609,0.0,0.043478260869565216,0.0,0.004347826086956522
0.0,0.0,0.28,0.08,0.36,0.12,0.0,0.08,0.0,0.08,0.0,0.0
0.02857142857142857,0.014285714285714285,0.2619047619047619,0.0,0.20476190476190476,0.0,0.12380952380952381,0.11904761904761904,0.01904761904761905,0.22380952380952382,0.0,0.004761904761904762
